run_id,gpu_index,row_id,kind,variant,value,unit,cv_pct,n_reps,n_rejected,bench_src,git_sha,notes,rep_values
20260610T013453-33857,1,atomics.shared.add.lat,latency_cycles,,25.0001,cycles,0.000,10,0,bench/mem/atomics.cu,54454fe,dependent chain through returned value; c lanes share one slot,25.0001;25.0001;25.0001;25.0001;25.0001;25.0001;25.0001;25.0001;25.0001;25.0001
20260610T013453-33857,1,atomics.global.add.lat,latency_cycles,,312.955,cycles,0.006,10,0,bench/mem/atomics.cu,54454fe,L2-domain: Jia T4 reference 76-116 cyc by contention (tab4.2) is non-binding,312.955;312.994;312.95;312.955;312.954;312.983;312.938;312.971;312.948;312.987
20260610T013453-33857,1,atomics.shared.add.lat,latency_cycles,contention2,26.9999,cycles,0.000,10,0,bench/mem/atomics.cu,54454fe,dependent chain through returned value; c lanes share one slot,26.9999;26.9999;26.9999;26.9999;26.9999;26.9999;26.9999;26.9999;26.9999;26.9999
20260610T013453-33857,1,atomics.global.add.lat,latency_cycles,contention2,312.194,cycles,0.003,10,0,bench/mem/atomics.cu,54454fe,L2-domain: Jia T4 reference 76-116 cyc by contention (tab4.2) is non-binding,312.204;312.189;312.193;312.213;312.194;312.19;312.187;312.208;312.196;312.188
20260610T013453-33857,1,atomics.shared.add.lat,latency_cycles,contention4,31.0001,cycles,0.000,10,0,bench/mem/atomics.cu,54454fe,dependent chain through returned value; c lanes share one slot,31.0001;31.0001;31.0001;31.0001;31.0001;31.0001;31.0001;31.0001;31.0001;31.0001
20260610T013453-33857,1,atomics.global.add.lat,latency_cycles,contention4,313.237,cycles,0.003,10,0,bench/mem/atomics.cu,54454fe,L2-domain: Jia T4 reference 76-116 cyc by contention (tab4.2) is non-binding,313.248;313.228;313.22;313.232;313.246;313.234;313.25;313.246;313.239;313.231
20260610T013453-33857,1,atomics.shared.add.lat,latency_cycles,contention8,38.9999,cycles,0.000,10,0,bench/mem/atomics.cu,54454fe,dependent chain through returned value; c lanes share one slot,38.9999;38.9999;38.9999;38.9999;38.9999;38.9999;38.9999;38.9999;38.9999;38.9999
20260610T013453-33857,1,atomics.global.add.lat,latency_cycles,contention8,312.423,cycles,0.003,10,0,bench/mem/atomics.cu,54454fe,L2-domain: Jia T4 reference 76-116 cyc by contention (tab4.2) is non-binding,312.423;312.434;312.412;312.435;312.414;312.435;312.417;312.431;312.417;312.422
20260610T013453-33857,1,atomics.shared.add.lat,latency_cycles,contention16,54.9998,cycles,0.000,10,0,bench/mem/atomics.cu,54454fe,dependent chain through returned value; c lanes share one slot,54.9998;54.9998;54.9998;54.9998;54.9998;54.9998;54.9998;54.9998;54.9998;54.9998
20260610T013453-33857,1,atomics.global.add.lat,latency_cycles,contention16,306.629,cycles,0.009,10,0,bench/mem/atomics.cu,54454fe,L2-domain: Jia T4 reference 76-116 cyc by contention (tab4.2) is non-binding,306.608;306.661;306.606;306.675;306.618;306.641;306.609;306.648;306.593;306.641
20260610T013453-33857,1,atomics.shared.add.lat,latency_cycles,contention32,86.9998,cycles,0.000,10,0,bench/mem/atomics.cu,54454fe,dependent chain through returned value; c lanes share one slot,86.9998;86.9998;86.9998;86.9998;86.9998;86.9998;86.9999;86.9998;86.9998;86.9999
20260610T013453-33857,1,atomics.global.add.lat,latency_cycles,contention32,299.385,cycles,0.035,10,0,bench/mem/atomics.cu,54454fe,L2-domain: Jia T4 reference 76-116 cyc by contention (tab4.2) is non-binding,299.335;299.401;299.371;299.557;299.295;299.543;299.31;299.567;299.367;299.398
20260610T013453-33857,1,atomics.global.cas.lat,latency_cycles,,265.982,cycles,0.002,10,0,bench/mem/atomics.cu,54454fe,single-thread dependent CAS chain; no published prior,265.974;265.971;265.981;265.987;265.978;265.992;265.98;265.983;265.983;265.985
